ID	Freq	Len	Word
[9553]	10	2	云雾	
[9554]	2	2	云还	
[9555]	7	2	云断	
[9556]	4	2	云霞	
[9557]	6	2	云日	
[9558]	4	2	云连	
[9559]	2	2	云净	
[9560]	2	2	云留	
[9561]	3	2	云遮	
[9562]	2	2	云泉	
[9563]	2	2	云下	
[9564]	16	2	云水	
[9565]	2	2	云放	
[9566]	3	2	云只	
[9567]	17	2	云气	
[9568]	3	2	云母	
[9569]	3	2	云草	
[9570]	8	2	云澹	
[9571]	3	2	云薄	
[9572]	3	2	云闲	
[9573]	31	2	云中	
[9574]	2	2	云麓	
[9575]	7	2	云是	
[9576]	18	2	云山	
[9577]	7	2	云上	
[9578]	22	2	云飞	
[9579]	2	2	云岚	
[9580]	2	2	云月	
[9581]	2	2	云霓	
[9582]	2	2	云高	
[9583]	2	2	云旗	
[9584]	4	2	云低	
[9585]	5	2	云拥	
[9586]	2	2	云滃	
[9587]	6	2	云初	
[9588]	4	2	云长	
[9589]	2	2	云谷	
[9590]	2	2	云绿	
[9591]	8	2	云千	
[9592]	11	2	云里	
[9593]	7	2	云天	
[9594]	2	2	云出	
[9595]	2	2	云龙	
[9596]	3	2	云岑	
[9597]	5	2	云门	
[9598]	3	2	云雷	
[9599]	6	2	云入	
[9600]	2	2	云护	
[9601]	2	2	云尽	
[9602]	2	2	云变	
[9603]	2	2	云洞	
[9604]	3	2	云藏	
[9605]	2	2	云乍	
[9606]	2	2	云宿	
[9607]	2	2	云凝	
[9608]	2	2	云碎	
[9609]	4	2	云多	
[9610]	3	2	云海	
[9611]	2	2	云帆	
[9612]	2	2	云忆	
[9613]	8	2	云树	
[9614]	3	2	云蒸	
[9615]	2	2	云人	
[9616]	2	2	云眠	
[9617]	5	2	云在	
[9618]	8	2	云林	
[9619]	3	2	云巅	
[9620]	5	2	云路	
[9621]	4	2	云愁	
[9622]	2	2	云落	
[9623]	2	2	云遥	
[9624]	6	2	云如	
[9625]	10	2	云何	
[9626]	12	2	云根	
[9627]	2	2	云终	
[9628]	3	2	云堆	
[9629]	3	2	云与	
[9630]	3	2	云杪	
[9631]	5	2	云梦	
[9632]	3	2	云台	
[9633]	2	2	云埋	
[9634]	2	2	云坐	
[9635]	2	2	云北	
[9636]	3	2	云时	
[9637]	2	2	云鹤	
[9638]	2	2	云沙	
[9639]	2	2	云寒	
[9640]	14	2	云起	
[9641]	6	2	云随	
[9642]	7	2	云自	
[9643]	7	2	云烟	
[9644]	2	2	云壑	
[9645]	4	2	云亦	
[9646]	2	2	云色	
[9647]	10	2	云边	
[9648]	2	2	云溪	
[9649]	2	2	云已	
[9650]	2	2	云老	
[9651]	9	2	云合	
[9652]	5	2	云西	
[9653]	8	2	云雨	
[9654]	7	2	云霄	
[9655]	2	2	云衣	
[9656]	10	2	云去	
[9657]	2	2	云种	
[9658]	2	2	云没	
[9659]	2	2	云卷	
[9660]	3	2	云冷	
[9661]	2	2	云重	
[9662]	4	2	云为	
[9663]	3	2	云过	
[9664]	5	2	云轻	
[9665]	2	2	云吹	
[9666]	23	2	云深	
[9667]	19	2	云生	
[9668]	10	2	云不	
[9669]	2	2	云晚	
[9670]	2	2	云和	
[9671]	4	2	云汉	
[9672]	2	2	云亡	
[9673]	2	2	云将	
[9674]	2	2	云语	
[9675]	3	2	云度	
[9676]	6	2	云散	
[9677]	2	2	云韶	
[9678]	2	2	云心	
[9679]	3	2	云涛	
[9680]	2	2	云佛	
[9681]	4	2	云作	
[9682]	3	2	云从	
[9683]	2	2	云暮	
[9684]	2	2	云汀	
[9685]	3	2	云黑	
[9686]	4	2	云白	
[9687]	7	2	云满	
[9688]	3	2	云方	
[9689]	4	2	云迷	
[9690]	2	2	云石	
[9691]	14	2	云间	
[9692]	3	2	云巢	
[9693]	17	2	云来	
[9694]	12	2	云外	
[9695]	5	2	云封	
[9696]	2	2	云移	
[9697]	4	2	云卧	
[9698]	3	2	云覆	
[9699]	8	2	云无	
[9700]	2	2	云隔	
[9701]	4	2	云光	
[9702]	8	2	云一	
[9703]	4	2	云湿	
[9704]	9	2	云影	
[9705]	3	2	云暗	
[9706]	3	2	云浮	
[9707]	2	2	云涧	
[9708]	2	2	赠我	
[9709]	9	2	赠君	
[9710]	3	2	赠别	
[9711]	2	2	赠佳	
[9712]	3	2	赠一	
[9713]	2	2	赠尔	
[9714]	3	2	赠郎	
[9715]	2	2	囊有	
[9716]	2	2	囊中	
[9717]	2	2	囊橐	
[9718]	2	2	迁莺	
[9719]	5	2	迁客	
[9720]	2	2	芜草	
[9721]	3	2	芜城	
[9722]	2	2	芜绿	
[9723]	2	2	媚春	
[9724]	2	2	媚人	
[9725]	5	2	朵朵	
[9726]	2	2	苎衣	
[9727]	2	2	煦日	
[9728]	2	2	檐端	
[9729]	2	2	檐日	
[9730]	3	2	檐下	
[9731]	5	2	檐前	
[9732]	2	2	檐古	
[9733]	2	2	檐角	
[9734]	6	2	篮舆	
[9735]	2	2	舆行	
[9736]	3	2	融融	
[9737]	2	2	融万	
[9738]	2	2	枫树	
[9739]	3	2	枫林	
[9740]	3	2	枫叶	
[9741]	4	2	尘襟	
[9742]	2	2	尘断	
[9743]	2	2	尘劳	
[9744]	2	2	尘净	
[9745]	2	2	尘缨	
[9746]	4	2	尘中	
[9747]	5	2	尘土	
[9748]	5	2	尘飞	
[9749]	2	2	尘里	
[9750]	3	2	尘杂	
[9751]	4	2	尘污	
[9752]	4	2	尘世	
[9753]	4	2	尘虑	
[9754]	2	2	尘起	
[9755]	4	2	尘事	
[9756]	3	2	尘鞅	
[9757]	2	2	尘没	
[9758]	5	2	尘不	
[9759]	3	2	尘心	
[9760]	2	2	尘俗	
[9761]	2	2	尘满	
[9762]	5	2	尘埃	
[9763]	3	2	尘外	
[9764]	2	2	骑入	
[9765]	2	2	骑牛	
[9766]	3	2	骑鹤	
[9767]	2	2	骑来	
[9768]	13	2	骑马	
[9769]	2	2	偕老	
[9770]	2	2	托山	
[9771]	12	2	托根	
[9772]	2	2	愤世	
[9773]	2	2	总皆	
[9774]	3	2	总是	
[9775]	3	2	总在	
[9776]	2	2	总非	
[9777]	4	2	总不	
[9778]	4	2	总无	
[9779]	2	2	风传	
[9780]	4	2	风有	
[9781]	4	2	风回	
[9782]	5	2	风转	
[9783]	3	2	风弄	
[9784]	3	2	风开	
[9785]	2	2	风雅	
[9786]	7	2	风拂	
[9787]	3	2	风萧	
[9788]	4	2	风破	
[9789]	2	2	风桃	
[9790]	2	2	风迎	
[9791]	7	2	风扫	
[9792]	12	2	风花	
[9793]	6	2	风还	
[9794]	3	2	风牵	
[9795]	2	2	风立	
[9796]	5	2	风飘	
[9797]	4	2	风故	
[9798]	2	2	风泛	
[9799]	20	2	风日	
[9800]	2	2	风翠	
[9801]	8	2	风劲	
[9802]	3	2	风下	
[9803]	26	2	风流	
[9804]	2	2	风偃	
[9805]	2	2	风个	
[9806]	4	2	风香	
[9807]	2	2	风也	
[9808]	6	2	风水	
[9809]	2	2	风号	
[9810]	2	2	风势	
[9811]	4	2	风堕	
[9812]	3	2	风捲	
[9813]	5	2	风似	
[9814]	2	2	风敲	
[9815]	2	2	风零	
[9816]	12	2	风霜	
[9817]	2	2	风软	
[9818]	2	2	风薄	
[9819]	2	2	风任	
[9820]	2	2	风猎	
[9821]	11	2	风雪	
[9822]	6	2	风中	
[9823]	2	2	风春	
[9824]	2	2	风山	
[9825]	2	2	风上	
[9826]	8	2	风云	
[9827]	16	2	风尘	
[9828]	2	2	风飞	
[9829]	22	2	风月	
[9830]	12	2	风高	
[9831]	4	2	风初	
[9832]	3	2	风长	
[9833]	4	2	风千	
[9834]	8	2	风里	
[9835]	2	2	风天	
[9836]	8	2	风雷	
[9837]	5	2	风复	
[9838]	11	2	风入	
[9839]	4	2	风篁	
[9840]	2	2	风逾	
[9841]	3	2	风标	
[9842]	2	2	风乍	
[9843]	8	2	风味	
[9844]	3	2	风暖	
[9845]	4	2	风引	
[9846]	2	2	风射	
[9847]	4	2	风多	
[9848]	3	2	风触	
[9849]	2	2	风帆	
[9850]	2	2	风树	
[9851]	2	2	风人	
[9852]	2	2	风晓	
[9853]	6	2	风更	
[9854]	2	2	风在	
[9855]	2	2	风林	
[9856]	3	2	风远	
[9857]	2	2	风客	
[9858]	2	2	风路	
[9859]	4	2	风秋	
[9860]	3	2	风知	
[9861]	4	2	风夜	
[9862]	4	2	风几	
[9863]	2	2	风昨	
[9864]	5	2	风至	
[9865]	3	2	风庭	
[9866]	13	2	风前	
[9867]	9	2	风落	
[9868]	3	2	风叶	
[9869]	4	2	风欲	
[9870]	3	2	风如	
[9871]	6	2	风何	
[9872]	2	2	风终	
[9873]	2	2	风与	
[9874]	2	2	风百	
[9875]	11	2	风清	
[9876]	4	2	风忽	
[9877]	4	2	风万	
[9878]	2	2	风羽	
[9879]	4	2	风柳	
[9880]	2	2	风舟	
[9881]	10	2	风时	
[9882]	2	2	风两	
[9883]	3	2	风沙	
[9884]	5	2	风寒	
[9885]	3	2	风定	
[9886]	34	2	风起	
[9887]	2	2	风折	
[9888]	2	2	风者	
[9889]	3	2	风随	
[9890]	15	2	风自	
[9891]	12	2	风烟	
[9892]	5	2	风亦	
[9893]	6	2	风色	
[9894]	5	2	风声	
[9895]	4	2	风已	
[9896]	2	2	风别	
[9897]	8	2	风送	
[9898]	5	2	风好	
[9899]	2	2	风凉	
[9900]	96	2	风雨	
[9901]	24	2	风露	
[9902]	2	2	风燕	
[9903]	2	2	风湖	
[9904]	7	2	风去	
[9905]	3	2	风帘	
[9906]	3	2	风卷	
[9907]	2	2	风冷	
[9908]	5	2	风为	
[9909]	2	2	风过	
[9910]	2	2	风四	
[9911]	5	2	风莫	
[9912]	2	2	风伯	
[9913]	2	2	风犹	
[9914]	2	2	风轻	
[9915]	131	2	风吹	
[9916]	4	2	风早	
[9917]	2	2	风古	
[9918]	12	2	风浪	
[9919]	18	2	风生	
[9920]	2	2	风五	
[9921]	15	2	风不	
[9922]	3	2	风晚	
[9923]	2	2	风悲	
[9924]	2	2	风寄	
[9925]	2	2	风和	
[9926]	2	2	风理	
[9927]	5	2	风韵	
[9928]	2	2	风太	
[9929]	3	2	风独	
[9930]	2	2	风期	
[9931]	5	2	风微	
[9932]	8	2	风度	
[9933]	22	2	风急	
[9934]	6	2	风洒	
[9935]	3	2	风散	
[9936]	6	2	风物	
[9937]	6	2	风涛	
[9938]	23	2	风动	
[9939]	2	2	风供	
[9940]	2	2	风化	
[9941]	3	2	风正	
[9942]	7	2	风从	
[9943]	4	2	风俗	
[9944]	2	2	风白	
[9945]	13	2	风满	
[9946]	3	2	风狂	
[9947]	2	2	风方	
[9948]	2	2	风血	
[9949]	2	2	风石	
[9950]	2	2	风习	
[9951]	2	2	风收	
[9952]	4	2	风到	
[9953]	3	2	风翻	
[9954]	2	2	风静	
[9955]	37	2	风来	
[9956]	2	2	风情	
[9957]	2	2	风惊	
[9958]	3	2	风外	
[9959]	2	2	风怒	
[9960]	4	2	风力	
[9961]	4	2	风细	
[9962]	4	2	风无	
[9963]	15	2	风光	
[9964]	2	2	风马	
[9965]	13	2	风一	
[9966]	2	2	风报	
[9967]	17	2	风波	
[9968]	4	2	风摇	
[9969]	2	2	风荷	
[9970]	2	2	风景	
[9971]	2	2	风暗	
[9972]	2	2	风浮	
[9973]	2	2	风节	
[9974]	3	2	飞扬	
[9975]	4	2	飞瀑	
[9976]	13	2	飞花	
[9977]	4	2	飞还	
[9978]	3	2	飞霞	
[9979]	11	2	飞泉	
[9980]	2	2	飞下	
[9981]	2	2	飞梁	
[9982]	3	2	飞霜	
[9983]	5	2	飞雪	
[9984]	3	2	飞盖	
[9985]	2	2	飞鹊	
[9986]	6	2	飞上	
[9987]	9	2	飞云	
[9988]	2	2	飞尘	
[9989]	6	2	飞飞	
[9990]	4	2	飞萤	
[9991]	3	2	飞鸣	
[9992]	2	2	飞轮	
[9993]	2	2	飞锡	
[9994]	3	2	飞龙	
[9995]	2	2	飞复	
[9996]	2	2	飞入	
[9997]	16	2	飞鸟	
[9998]	3	2	飞尽	
[9999]	4	2	飞落	
[10000]	2	2	飞未	
[10001]	3	2	飞空	
[10002]	4	2	飞仙	
[10003]	2	2	飞蝗	
[10004]	4	2	飞鸿	
[10005]	2	2	飞羽	
[10006]	2	2	飞绝	
[10007]	2	2	飞两	
[10008]	5	2	飞起	
[10009]	4	2	飞向	
[10010]	5	2	飞雨	
[10011]	4	2	飞燕	
[10012]	5	2	飞絮	
[10013]	19	2	飞去	
[10014]	5	2	飞过	
[10015]	15	2	飞不	
[10016]	4	2	飞雁	
[10017]	4	2	飞度	
[10018]	2	2	飞阁	
[10019]	2	2	飞大	
[10020]	3	2	飞白	
[10021]	3	2	飞舞	
[10022]	25	2	飞来	
[10023]	2	2	飞双	
[10024]	2	2	飞无	
[10025]	2	2	飞一	
[10026]	2	2	漏稀	
[10027]	4	2	漏迟	
[10028]	2	2	漏泄	
[10029]	3	2	漏长	
[10030]	2	2	漏尽	
[10031]	7	2	永日	
[10032]	3	2	永夜	
[10033]	2	2	永州	
[10034]	2	2	永巷	
[10035]	2	2	永不	
[10036]	3	2	永怀	
[10037]	7	2	耿耿	
[10038]	2	2	耿夜	
[10039]	2	2	耿寒	
[10040]	2	2	耿不	
[10041]	4	2	岚气	
[10042]	5	2	岚光	
[10043]	6	2	炊烟	
[10044]	2	2	彤管	
[10045]	2	2	彤云	
[10046]	2	2	彤墀	
[10047]	2	2	辉映	
[10048]	3	2	辉光	
[10049]	2	2	月有	
[10050]	2	2	月发	
[10051]	5	2	月转	
[10052]	4	2	月梅	
[10053]	2	2	月开	
[10054]	2	2	月淡	
[10055]	2	2	月还	
[10056]	2	2	月皆	
[10057]	2	2	月吐	
[10058]	2	2	月此	
[10059]	2	2	月泉	
[10060]	25	2	月下	
[10061]	2	2	月迟	
[10062]	2	2	月忙	
[10063]	4	2	月堕	
[10064]	3	2	月似	
[10065]	2	2	月草	
[10066]	2	2	月霜	
[10067]	2	2	月闲	
[10068]	2	2	月渐	
[10069]	26	2	月中	
[10070]	4	2	月春	
[10071]	2	2	月处	
[10072]	4	2	月山	
[10073]	23	2	月上	
[10074]	2	2	月风	
[10075]	2	2	月飞	
[10076]	2	2	月耿	
[10077]	2	2	月辉	
[10078]	2	2	月我	
[10079]	8	2	月高	
[10080]	2	2	月二	
[10081]	9	2	月初	
[10082]	2	2	月长	
[10083]	2	2	月锁	
[10084]	2	2	月轮	
[10085]	2	2	月三	
[10086]	2	2	月浸	
[10087]	2	2	月千	
[10088]	10	2	月里	
[10089]	24	2	月出	
[10090]	2	2	月复	
[10091]	3	2	月入	
[10092]	8	2	月斜	
[10093]	2	2	月扣	
[10094]	2	2	月乍	
[10095]	5	2	月多	
[10096]	2	2	月皎	
[10097]	2	2	月孤	
[10098]	2	2	月交	
[10099]	2	2	月晓	
[10100]	2	2	月午	
[10101]	4	2	月更	
[10102]	10	2	月在	
[10103]	2	2	月路	
[10104]	18	2	月夜	
[10105]	32	2	月照	
[10106]	2	2	月几	
[10107]	22	2	月落	
[10108]	6	2	月未	
[10109]	2	2	月相	
[10110]	3	2	月如	
[10111]	2	2	月何	
[10112]	6	2	月圆	
[10113]	16	2	月华	
[10114]	2	2	月与	
[10115]	2	2	月清	
[10116]	2	2	月临	
[10117]	3	2	月共	
[10118]	3	2	月万	
[10119]	2	2	月非	
[10120]	11	2	月寒	
[10121]	4	2	月自	
[10122]	2	2	月桂	
[10123]	23	2	月色	
[10124]	3	2	月边	
[10125]	5	2	月已	
[10126]	2	2	月送	
[10127]	2	2	月峡	
[10128]	3	2	月好	
[10129]	2	2	月凉	
[10130]	4	2	月西	
[10131]	3	2	月新	
[10132]	3	2	月雨	
[10133]	5	2	月露	
[10134]	2	2	月乌	
[10135]	2	2	月残	
[10136]	2	2	月去	
[10137]	2	2	月半	
[10138]	3	2	月冷	
[10139]	5	2	月为	
[10140]	3	2	月过	
[10141]	61	2	月明	
[10142]	3	2	月行	
[10143]	4	2	月深	
[10144]	3	2	月当	
[10145]	8	2	月生	
[10146]	2	2	月五	
[10147]	9	2	月不	
[10148]	3	2	月独	
[10149]	3	2	月挂	
[10150]	2	2	月微	
[10151]	3	2	月作	
[10152]	2	2	月灯	
[10153]	7	2	月正	
[10154]	2	2	月暮	
[10155]	6	2	月黑	
[10156]	9	2	月白	
[10157]	16	2	月满	
[10158]	2	2	月频	
[10159]	2	2	月池	
[10160]	5	2	月到	
[10161]	14	2	月来	
[10162]	3	2	月移	
[10163]	16	2	月光	
[10164]	2	2	月马	
[10165]	2	2	月对	
[10166]	6	2	月一	
[10167]	2	2	月波	
[10168]	9	2	月影	
[10169]	2	2	月又	
[10170]	2	2	月吾	
[10171]	2	2	免寻	
[10172]	4	2	讵能	
[10173]	2	2	遂得	
[10174]	3	2	遂不	
[10175]	3	2	遂令	
[10176]	4	2	琪树	
[10177]	2	2	饭牛	
[10178]	3	2	认得	
[10179]	2	2	我蓑	
[10180]	2	2	我若	
[10181]	12	2	我有	
[10182]	2	2	我发	
[10183]	2	2	我试	
[10184]	2	2	我襟	
[10185]	3	2	我念	
[10186]	3	2	我故	
[10187]	2	2	我泉	
[10188]	2	2	我吟	
[10189]	8	2	我是	
[10190]	2	2	我山	
[10191]	2	2	我上	
[10192]	2	2	我飞	
[10193]	2	2	我青	
[10194]	3	2	我长	
[10195]	2	2	我望	
[10196]	2	2	我腹	
[10197]	2	2	我远	
[10198]	2	2	我知	
[10199]	2	2	我前	
[10200]	25	2	我欲	
[10201]	2	2	我何	
[10202]	3	2	我法	
[10203]	3	2	我与	
[10204]	4	2	我观	
[10205]	2	2	我坐	
[10206]	2	2	我轩	
[10207]	2	2	我非	
[10208]	2	2	我小	
[10209]	2	2	我思	
[10210]	8	2	我自	
[10211]	9	2	我亦	
[10212]	3	2	我道	
[10213]	2	2	我岁	
[10214]	4	2	我醉	
[10215]	2	2	我已	
[10216]	4	2	我意	
[10217]	4	2	我衣	
[10218]	2	2	我昔	
[10219]	4	2	我去	
[10220]	2	2	我酒	
[10221]	2	2	我为	
[10222]	3	2	我过	
[10223]	3	2	我行	
[10224]	3	2	我生	
[10225]	11	2	我不	
[10226]	3	2	我愿	
[10227]	9	2	我今	
[10228]	8	2	我独	
[10229]	2	2	我闻	
[10230]	2	2	我期	
[10231]	4	2	我笑	
[10232]	2	2	我语	
[10233]	16	2	我心	
[10234]	5	2	我怀	
[10235]	3	2	我以	
[10236]	4	2	我作	
[10237]	2	2	我谢	
[10238]	7	2	我家	
[10239]	9	2	我爱	
[10240]	3	2	我白	
[10241]	2	2	我到	
[10242]	3	2	我本	
[10243]	2	2	我岂	
[10244]	11	2	我来	
[10245]	3	2	我情	
[10246]	2	2	我屋	
[10247]	3	2	我无	
[10248]	3	2	我一	
[10249]	2	2	我裳	
[10250]	3	2	霓裳	
[10251]	2	2	孔雀	
[10252]	2	2	孔子	
[10253]	2	2	孔老	
[10254]	2	2	孔明	
[10255]	2	2	昌言	
[10256]	3	2	倩谁	
[10257]	3	2	军中	
[10258]	2	2	军事	
[10259]	2	2	殿开	
[10260]	2	2	殿香	
[10261]	2	2	殿中	
[10262]	3	2	殿阁	
[10263]	8	2	高峰	
[10264]	2	2	高于	
[10265]	2	2	高江	
[10266]	2	2	高岩	
[10267]	16	2	高楼	
[10268]	3	2	高皇	
[10269]	2	2	高竹	
[10270]	4	2	高僧	
[10271]	2	2	高花	
[10272]	3	2	高日	
[10273]	2	2	高义	
[10274]	4	2	高堂	
[10275]	2	2	高谈	
[10276]	4	2	高下	
[10277]	2	2	高翔	
[10278]	2	2	高梧	
[10279]	2	2	高洁	
[10280]	3	2	高城	
[10281]	2	2	高贤	
[10282]	7	2	高处	
[10283]	6	2	高山	
[10284]	5	2	高云	
[10285]	8	2	高风	
[10286]	5	2	高飞	
[10287]	3	2	高月	
[10288]	6	2	高高	
[10289]	2	2	高田	
[10290]	2	2	高低	
[10291]	6	2	高枝	
[10292]	5	2	高天	
[10293]	2	2	高出	
[10294]	2	2	高门	
[10295]	2	2	高复	
[10296]	21	2	高树	
[10297]	9	2	高人	
[10298]	3	2	高眠	
[10299]	4	2	高林	
[10300]	2	2	高冈	
[10301]	10	2	高秋	
[10302]	2	2	高几	
[10303]	2	2	高世	
[10304]	5	2	高百	
[10305]	11	2	高台	
[10306]	2	2	高坐	
[10307]	2	2	高鸿	
[10308]	6	2	高柳	
[10309]	3	2	高轩	
[10310]	3	2	高谊	
[10311]	6	2	高寒	
[10312]	3	2	高声	
[10313]	5	2	高枕	
[10314]	2	2	高松	
[10315]	2	2	高岭	
[10316]	2	2	高过	
[10317]	2	2	高会	
[10318]	2	2	高少	
[10319]	2	2	高居	
[10320]	3	2	高浪	
[10321]	3	2	高不	
[10322]	5	2	高亭	
[10323]	3	2	高挂	
[10324]	5	2	高斋	
[10325]	15	2	高阁	
[10326]	4	2	高怀	
[10327]	6	2	高士	
[10328]	4	2	高歌	
[10329]	3	2	高兴	
[10330]	6	2	高情	
[10331]	8	2	高卧	
[10332]	3	2	高顶	
[10333]	2	2	高红	
[10334]	6	2	高节	
[10335]	3	2	廊庙	
[10336]	2	2	侍玉	
[10337]	2	2	侍者	
[10338]	2	2	示汝	
[10339]	3	2	岧峣	
[10340]	2	2	田文	
[10341]	2	2	田舍	
[10342]	2	2	田水	
[10343]	3	2	田父	
[10344]	2	2	田上	
[10345]	8	2	田田	
[10346]	2	2	田翁	
[10347]	2	2	田谷	
[10348]	5	2	田里	
[10349]	2	2	田如	
[10350]	2	2	田事	
[10351]	2	2	田亦	
[10352]	2	2	田种	
[10353]	11	2	田园	
[10354]	9	2	田家	
[10355]	2	2	田分	
[10356]	3	2	田间	
[10357]	5	2	尊前	
[10358]	2	2	尊空	
[10359]	5	2	尊酒	
[10360]	2	2	庶可	
[10361]	2	2	庶几	
[10362]	2	2	庶以	
[10363]	3	2	傲霜	
[10364]	4	2	棋局	
[10365]	2	2	棋罢	
[10366]	3	2	注目	
[10367]	2	2	注清	
[10368]	2	2	鹭下	
[10369]	8	2	鹭鸶	
[10370]	2	2	圃亦	
[10371]	2	2	二章	
[10372]	16	2	二月	
[10373]	8	2	二三	
[10374]	2	2	二千	
[10375]	12	2	二十	
[10376]	2	2	二门	
[10377]	8	2	二更	
[10378]	3	2	二子	
[10379]	2	2	二难	
[10380]	2	2	二百	
[10381]	2	2	二南	
[10382]	4	2	二尺	
[10383]	2	2	二生	
[10384]	2	2	旗照	
[10385]	3	2	骖不	
[10386]	3	2	忍弃	
[10387]	2	2	忍母	
[10388]	2	2	忍裁	
[10389]	2	2	忍折	
[10390]	4	2	忍别	
[10391]	3	2	忍去	
[10392]	2	2	忍度	
[10393]	3	2	忍能	
[10394]	2	2	忍歌	
[10395]	2	2	忍听	
[10396]	3	2	苜蓿	
[10397]	2	2	驿骑	
[10398]	2	2	驿人	
[10399]	5	2	驿路	
[10400]	2	2	仅有	
[10401]	2	2	仅成	
[10402]	2	2	仅可	
[10403]	3	2	仅容	
[10404]	5	2	陶彭	
[10405]	2	2	陶潜	
[10406]	3	2	陶靖	
[10407]	5	2	陶然	
[10408]	3	2	陶令	
[10409]	2	2	彭蠡	
[10410]	13	2	彭泽	
[10411]	2	2	彭郎	
[10412]	3	2	伫立	
[10413]	2	2	潜鱼	
[10414]	2	2	潜鳞	
[10415]	3	2	潜虬	
[10416]	3	2	潜龙	
[10417]	2	2	潜夫	
[10418]	2	2	虬枝	
[10419]	2	2	泻千	
[10420]	3	2	泻寒	
[10421]	3	2	青钱	
[10422]	3	2	青峰	
[10423]	2	2	青衫	
[10424]	3	2	青女	
[10425]	8	2	青楼	
[10426]	3	2	青皇	
[10427]	2	2	青映	
[10428]	10	2	青竹	
[10429]	4	2	青霭	
[10430]	4	2	青藜	
[10431]	6	2	青水	
[10432]	2	2	青丸	
[10433]	2	2	青似	
[10434]	3	2	青玉	
[10435]	4	2	青丝	
[10436]	7	2	青鸾	
[10437]	10	2	青草	
[10438]	2	2	青城	
[10439]	17	2	青春	
[10440]	3	2	青苹	
[10441]	2	2	青盖	
[10442]	2	2	青萍	
[10443]	114	2	青山	
[10444]	16	2	青云	
[10445]	2	2	青芜	
[10446]	3	2	青枫	
[10447]	4	2	青田	
[10448]	37	2	青青	
[10449]	4	2	青枝	
[10450]	3	2	青袍	
[10451]	2	2	青壁	
[10452]	28	2	青天	
[10453]	2	2	青门	
[10454]	13	2	青苔	
[10455]	3	2	青鸟	
[10456]	2	2	青牛	
[10457]	2	2	青冢	
[10458]	2	2	青树	
[10459]	7	2	青林	
[10460]	6	2	青鞋	
[10461]	3	2	青欲	
[10462]	2	2	青空	
[10463]	2	2	青骢	
[10464]	2	2	青萝	
[10465]	3	2	青州	
[10466]	3	2	青蝇	
[10467]	3	2	青烟	
[10468]	4	2	青溪	
[10469]	11	2	青松	
[10470]	2	2	青好	
[10471]	3	2	青条	
[10472]	5	2	青霄	
[10473]	3	2	青莲	
[10474]	2	2	青衿	
[10475]	2	2	青黄	
[10476]	2	2	青蒲	
[10477]	3	2	青不	
[10478]	12	2	青灯	
[10479]	4	2	青冥	
[10480]	2	2	青白	
[10481]	3	2	青石	
[10482]	2	2	青铜	
[10483]	2	2	青隔	
[10484]	2	2	青河	
[10485]	2	2	青史	
[10486]	2	2	青波	
[10487]	4	2	青嶂	
[10488]	7	2	青琅	
[10489]	2	2	青涧	
[10490]	8	2	络纬	
[10491]	17	2	袅袅	
[10492]	2	2	袅一	
[10493]	3	2	萤火	
[10494]	2	2	萤归	
[10495]	3	2	萤飞	
[10496]	2	2	萤入	
[10497]	8	2	顽石	
[10498]	2	2	毋劳	
[10499]	2	2	毋忘	
[10500]	2	2	毋轻	
[10501]	3	2	毋令	
[10502]	7	2	踪迹	
[10503]	2	2	低拂	
[10504]	2	2	低飞	
[10505]	2	2	低枝	
[10506]	15	2	低头	
[10507]	2	2	拥鼻	
[10508]	2	2	拥万	
[10509]	2	2	蘧蘧	
[10510]	2	2	蘧庐	
[10511]	3	2	贮清	
[10512]	2	2	巽风	
[10513]	2	2	沐兰	
[10514]	2	2	初发	
[10515]	2	2	初转	
[10516]	2	2	初映	
[10517]	2	2	初试	
[10518]	2	2	初破	
[10519]	3	2	初晴	
[10520]	4	2	初日	
[10521]	4	2	初醒	
[10522]	2	2	初春	
[10523]	4	2	初上	
[10524]	3	2	初月	
[10525]	3	2	初三	
[10526]	3	2	初霁	
[10527]	4	2	初出	
[10528]	2	2	初暖	
[10529]	2	2	初启	
[10530]	2	2	初晓	
[10531]	2	2	初落	
[10532]	2	2	初未	
[10533]	3	2	初见	
[10534]	2	2	初终	
[10535]	3	2	初起	
[10536]	2	2	初合	
[10537]	3	2	初过	
[10538]	2	2	初生	
[10539]	2	2	初夏	
[10540]	6	2	初不	
[10541]	3	2	初辞	
[10542]	4	2	初度	
[10543]	2	2	初心	
[10544]	3	2	初歇	
[10545]	3	2	初熟	
[10546]	2	2	初罢	
[10547]	3	2	拜新	
[10548]	2	2	拜石	
[10549]	2	2	词说	
[10550]	2	2	词同	
[10551]	2	2	肌理	
[10552]	4	2	长有	
[10553]	2	2	长饥	
[10554]	19	2	长江	
[10555]	3	2	长叹	
[10556]	17	2	长啸	
[10557]	5	2	长淮	
[10558]	9	2	长日	
[10559]	2	2	长留	
[10560]	3	2	长须	
[10561]	4	2	长剑	
[10562]	2	2	长吟	
[10563]	4	2	长途	
[10564]	3	2	长闲	
[10565]	2	2	长城	
[10566]	5	2	长春	
[10567]	2	2	长是	
[10568]	2	2	长云	
[10569]	8	2	长风	
[10570]	3	2	长廊	
[10571]	2	2	长虬	
[10572]	4	2	长长	
[10573]	4	2	长虹	
[10574]	6	2	长鸣	
[10575]	4	2	长绿	
[10576]	3	2	长三	
